"측정일자","도로변구분","측정소명","미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20220910","중앙차로","강남대로","9","0.021","0.019","0.4","0.003"
"20220910","일반도로","도산대로","8","0.033","0.008","0.3","0.002"
"20220910","일반도로","천호대로","12","0.025","0.017","0.3","0.002"
"20220910","입체","서울숲","11","0.033","0.003","0.4","0.002"
"20220910","입체","자연사박물관","7","0.041","0.005","0.2","0.002"
"20220910","일반도로","한강대로","14","0.024","0.011","0.3","0.003"
"20220910","입체","마포아트센터","8","0.043","0.008","0.2","0.003"
"20220910","일반도로","시흥대로","11","0.022","0.029","0.4","0.003"
"20220910","중앙차로","동작대로","14","0.031","0.021","0.4","0.002"
"20220910","일반도로","영등포로","10","0.03","0.015","0.3","0.003"
"20220910","중앙차로","공항대로","12","0.032","0.014","0.3","0.002"
"20220910","입체","올림픽공원","9","0.035","0.009","0.1","0.002"
"20220910","일반도로","청계천로","11","0.032","0.012","0.2","0.003"
"20220909","고공","관악산","12","0.047","0.004","0.2","0.002"
"20220909","일반도로","청계천로","20","0.023","0.019","0.4","0.003"
"20220909","입체","올림픽공원","14","0.029","0.014","0.4","0.002"
"20220909","일반도로","종로","19","0.019","0.021","0.5","0.003"
"20220909","중앙차로","강남대로","17","0.017","0.026","0.5","0.003"
"20220909","일반도로","화랑로","19","0.017","0.024","0.4","0.002"
"20220909","경계","세곡","19","0.023","0.015","0.6","0.003"
"20220909","경계","행주","23","0.024","0.008","0.5","0.002"
"20220909","일반도로","한강대로","22","0.014","0.02","0.5","0.003"
"20220909","고공","북한산","9","0.03","0.004","0.1","0.002"
"20220909","고공","남산","17","0.034","0.016","0.4","0.003"
"20220909","경계","항동","19","0.031","0.015","0.4","0.004"
"20220909","중앙차로","공항대로","26","0.025","0.022","0.4","0.002"
"20220909","일반도로","영등포로","20","0.024","0.023","0.5","0.003"
"20220909","입체","서울숲","15","0.022","0.013","0.5","0.002"
"20220909","중앙차로","동작대로","25","0.021","0.031","0.6","0.002"
"20220909","전용차로","강변북로","16","0.019","0.022","0.4","0.002"
"20220909","일반도로","홍릉로","20","0.025","0.016","0.4","0.003"
"20220909","일반도로","도산대로","15","0.027","0.015","0.4","0.002"
"20220909","일반도로","시흥대로","23","0.015","0.041","0.5","0.003"
"20220909","입체","자연사박물관","13","0.036","0.01","0.3","0.002"
"20220909","입체","마포아트센터","15","0.035","0.015","0.3","0.002"
"20220909","일반도로","신촌로","27","0.024","0.019","0.4","0.003"
"20220909","전용차로","정릉로","20","0.022","0.024","0.4","0.002"
"20220909","일반도로","천호대로","18","0.019","0.021","0.4","0.003"
"20220908","일반도로","천호대로","26","0.019","0.038","0.5","0.003"
"20220908","중앙차로","공항대로","35","0.025","0.035","0.5","0.002"
"20220908","일반도로","홍릉로","28","0.03","0.03","0.5","0.003"
"20220908","입체","서울숲","24","0.027","0.024","0.5","0.002"
"20220908","입체","올림픽공원","21","0.037","0.022","0.5","0.003"
"20220908","전용차로","정릉로","31","0.024","0.042","0.5","0.003"
"20220908","일반도로","한강대로","31","0.02","0.033","0.6","0.004"
"20220908","전용차로","강변북로","28","0.016","0.047","0.6","0.002"
"20220908","중앙차로","강남대로","28","0.02","0.037","0.7","0.004"
"20220908","일반도로","화랑로","26","0.02","0.039","0.5","0.003"
"20220908","고공","북한산","18","0.043","0.004","0.1","0.002"
"20220908","중앙차로","동작대로","34","0.027","0.043","0.6","0.003"
"20220908","고공","남산","27","0.049","0.023","0.6","0.003"
"20220908","일반도로","청계천로","33","0.03","0.033","0.6","0.004"
"20220908","고공","관악산","29","0.063","0.008","0.3","0.003"
"20220908","입체","마포아트센터","29","0.043","0.024","0.5","0.003"
"20220908","일반도로","시흥대로","33","0.023","0.049","0.6","0.003"
"20220908","경계","행주","29","0.03","0.018","0.5","0.002"
"20220908","경계","세곡","27","0.033","0.025","0.7","0.003"
"20220908","입체","자연사박물관","26","0.046","0.017","0.5","0.003"
"20220908","일반도로","종로","28","0.028","0.029","0.6","0.003"
"20220908","일반도로","도산대로","30","0.028","0.032","0.6","0.003"
"20220908","일반도로","신촌로","39","0.024","0.04","0.6","0.003"
"20220908","경계","항동","28","0.035","0.022","0.5","0.004"
"20220908","일반도로","영등포로","32","0.025","0.037","0.6","0.003"
"20220907","경계","항동","27","0.043","0.019","0.3","0.004"
"20220907","일반도로","시흥대로","31","0.033","0.04","0.5","0.003"
"20220907","중앙차로","동작대로","36","0.026","0.045","0.6","0.003"
"20220907","일반도로","신촌로","43","0.024","0.046","0.6","0.003"
"20220907","일반도로","홍릉로","33","0.032","0.029","0.5","0.003"
"20220907","중앙차로","강남대로","30","0.021","0.038","0.7","0.004"
"20220907","일반도로","도산대로","35","0.031","0.033","0.5","0.003"
"20220907","전용차로","정릉로","32","0.029","0.041","0.5","0.003"
"20220907","고공","관악산","24","0.059","0.008","0.3","0.003"
"20220907","일반도로","천호대로","32","0.02","0.04","0.5","0.003"
"20220907","일반도로","한강대로","35","0.021","0.036","0.5","0.003"
"20220907","일반도로","청계천로","36","0.022","0.037","0.6","0.004"
"20220907","일반도로","종로","28","0.033","0.023","0.5","0.003"
"20220907","전용차로","강변북로","31","0.02","0.043","0.5","0.002"
"20220907","일반도로","화랑로","29","0.026","0.036","0.5","0.003"
"20220907","중앙차로","공항대로","35","0.032","0.035","0.4","0.002"
"20220907","경계","행주","30","0.034","0.019","0.4","0.002"
"20220907","일반도로","영등포로","34","0.031","0.035","0.5","0.003"
"20220907","입체","올림픽공원","24","0.036","0.021","0.5","0.003"
"20220907","고공","남산","27","0.055","0.018","0.4","0.003"
"20220907","고공","북한산","18","0.043","0.005","0.2","0.002"
"20220907","경계","세곡","27","0.025","0.026","0.6","0.003"
"20220907","입체","마포아트센터","31","0.052","0.019","0.4","0.003"
"20220907","입체","서울숲","27","0.028","0.022","0.4","0.003"
"20220907","입체","자연사박물관","27","0.05","0.015","0.4","0.003"
"20220906","일반도로","천호대로","15","0.036","0.021","0.3","0.002"
"20220906","일반도로","도산대로","13","0.042","0.013","0.3","0.002"
"20220906","중앙차로","강남대로","14","0.034","0.025","0.6","0.003"
"20220906","일반도로","영등포로","13","0.037","0.021","0.3","0.002"
"20220906","경계","항동","11","0.049","0.008","0.2","0.004"
"20220906","일반도로","화랑로","12","0.036","0.025","0.3","0.002"
"20220906","전용차로","강변북로","13","0.034","0.023","0.3","0.002"
"20220906","입체","서울숲","11","0.043","0.007","0.2","0.002"
"20220906","일반도로","종로","16","0.042","0.013","0.3","0.002"
"20220906","일반도로","청계천로","19","0.043","0.017","0.3","0.004"
"20220906","중앙차로","동작대로","16","0.044","0.023","0.4","0.002"
"20220906","전용차로","정릉로","13","0.038","0.026","0.3","0.002"
"20220906","입체","올림픽공원","9","0.057","0.01","0.3","0.002"
"20220906","일반도로","홍릉로","15","0.039","0.018","0.3","0.002"
"20220906","중앙차로","공항대로","15","0.038","0.023","0.3","0.002"
"20220906","일반도로","한강대로","14","0.032","0.018","0.4","0.003"
"20220906","입체","마포아트센터","11","0.054","0.011","0.3","0.002"
"20220906","입체","자연사박물관","10","0.052","0.008","0.3","0.002"
"20220906","일반도로","신촌로","22","0.032","0.029","0.5","0.003"
"20220906","고공","북한산","7","0.048","0.003","0.2","0.002"
"20220906","고공","남산","9","0.052","0.011","0.3","0.003"
"20220906","일반도로","시흥대로","13","0.042","0.019","0.3","0.003"
"20220906","고공","관악산","10","0.054","0.004","0.2","0.002"
"20220906","경계","행주","11","0.046","0.005","0.3","0.002"
"20220906","경계","세곡","11","0.042","0.016","0.5","0.002"
"20220905","중앙차로","동작대로","9","0.028","0.035","0.4","0.002"
"20220905","일반도로","천호대로","7","0.028","0.025","0.3","0.002"
"20220905","일반도로","도산대로","5","0.04","0.012","0.3","0.002"
"20220905","중앙차로","강남대로","5","0.026","0.029","0.6","0.003"
"20220905","경계","항동","4","0.046","0.008","0.3","0.003"
"20220905","고공","남산","3","0.048","0.011","0.3","0.003"
"20220905","고공","북한산","3","0.048","0.002","0.2","0.002"
"20220905","일반도로","홍릉로","6","0.037","0.018","0.3","0.002"
"20220905","전용차로","정릉로","7","0.042","0.018","0.3","0.002"
"20220905","고공","관악산","3","0.051","0.004","0.2","0.002"
"20220905","전용차로","강변북로","5","0.035","0.015","0.3","0.002"
"20220905","일반도로","화랑로","7","0.033","0.025","0.3","0.002"
"20220905","일반도로","시흥대로","13","0.024","0.039","0.4","0.003"
"20220905","일반도로","영등포로","6","0.032","0.022","0.4","0.002"
"20220905","경계","행주","5","0.042","0.005","0.3","0.001"
"20220905","경계","세곡","5","0.051","0.016","0.4","0.002"
"20220905","일반도로","신촌로","18","0.032","0.023","0.3","0.002"
"20220905","입체","서울숲","3","0.04","0.007","0.3","0.002"
"20220905","입체","자연사박물관","3","0.049","0.007","0.3","0.002"
"20220905","입체","마포아트센터","3","0.051","0.01","0.2","0.002"
"20220905","입체","올림픽공원","4","0.052","0.01","0.3","0.002"
"20220905","중앙차로","공항대로","7","0.033","0.022","0.3","0.002"
"20220905","일반도로","종로","6","0.038","0.016","0.3","0.002"
"20220905","일반도로","청계천로","23","0.041","0.016","0.3","0.004"
"20220905","일반도로","한강대로","5","0.034","0.015","0.3","0.003"
"20220904","중앙차로","공항대로","11","0.018","0.014","0.3","0.002"
"20220904","일반도로","영등포로","11","0.016","0.016","0.4","0.002"
"20220904","입체","마포아트센터","7","0.025","0.011","0.3","0.002"
"20220904","입체","올림픽공원","6","0.023","0.008","0.1","0.002"
"20220904","일반도로","한강대로","12","0.014","0.014","0.4","0.003"
"20220904","경계","행주","9","0.019","0.009","0.3","0.002"
"20220904","중앙차로","동작대로","14","0.019","0.016","0.4","0.003"
"20220904","고공","남산","6","0.024","0.011","0.3","0.003"
"20220904","고공","북한산","4","0.021","0.004","0.3","0.002"
"20220904","고공","관악산","5","0.028","0.003","0.2","0.002"
"20220904","경계","세곡","7","0.024","0.008","0.4","0.002"
"20220904","일반도로","천호대로","12","0.016","0.015","0.3","0.002"
"20220904","일반도로","도산대로","7","0.018","0.011","0.3","0.002"
"20220904","중앙차로","강남대로","7","0.016","0.014","0.5","0.004"
"20220904","일반도로","홍릉로","12","0.017","0.014","0.3","0.002"
"20220904","전용차로","정릉로","14","0.016","0.019","0.4","0.002"
"20220904","전용차로","강변북로","7","0.018","0.011","0.4","0.002"
"20220904","일반도로","시흥대로","15","0.015","0.02","0.4","0.002"
"20220904","일반도로","화랑로","10","0.015","0.019","0.4","0.002"
"20220904","일반도로","종로","11","0.016","0.014","0.4","0.002"
"20220904","입체","서울숲","6","0.018","0.007","0.4","0.002"
"20220904","일반도로","청계천로","17","0.018","0.015","0.3","0.003"
"20220904","경계","항동","7","0.026","0.007","0.3","0.004"
"20220904","입체","자연사박물관","5","0.026","0.007","0.3","0.002"
"20220904","일반도로","신촌로","19","0.018","0.014","0.3","0.002"
"20220903","입체","마포아트센터","12","0.04","0.009","0.2","0.002"
"20220903","일반도로","한강대로","20","0.02","0.015","0.4","0.003"
"20220903","일반도로","청계천로","15","0.028","0.016","0.3","0.004"
"20220903","일반도로","종로","16","0.024","0.02","0.4","0.003"
"20220903","중앙차로","동작대로","17","0.028","0.023","0.4","0.002"
"20220903","일반도로","시흥대로","21","0.017","0.036","0.4","0.003"
"20220903","일반도로","영등포로","30","0.026","0.018","0.3","0.002"
"20220903","일반도로","신촌로","19","0.029","0.012","0.3","0.002"
"20220903","입체","올림픽공원","10","0.041","0.007","0.2","0.002"
"20220903","입체","자연사박물관","9","0.038","0.006","0.2","0.002"
"20220903","입체","서울숲","14","0.031","0.005","0.3","0.002"
"20220903","중앙차로","공항대로","17","0.027","0.018","0.3","0.002"
"20220903","중앙차로","강남대로","13","0.023","0.019","0.5","0.004"
"20220903","일반도로","도산대로","14","0.029","0.011","0.3","0.002"
"20220903","일반도로","화랑로","15","0.018","0.028","0.4","0.003"
"20220903","일반도로","천호대로","15","0.023","0.02","0.3","0.002"
"20220903","전용차로","강변북로","9","0.031","0.007","0.3","0.002"
"20220903","전용차로","정릉로","16","0.023","0.022","0.3","0.002"
"20220903","일반도로","홍릉로","15","0.028","0.014","0.3","0.002"
"20220903","경계","세곡","15","0.032","0.01","0.4","0.002"
"20220903","경계","행주","14","0.025","0.01","0.3","0.002"
"20220903","고공","관악산","12","0.038","0.005","0.2","0.002"
"20220903","고공","북한산","7","0.03","0.003","0.3","0.002"
"20220903","고공","남산","10","0.034","0.013","0.3","0.003"
"20220903","경계","항동","13","0.038","0.009","0.3","0.004"
"20220902","입체","마포아트센터","13","0.032","0.015","0.3","0.002"
"20220902","경계","항동","16","0.027","0.016","0.4","0.004"
"20220902","전용차로","강변북로","13","0.024","0.012","0.3","0.002"
"20220902","일반도로","화랑로","19","0.011","0.032","0.4","0.003"
"20220902","일반도로","천호대로","16","0.016","0.024","0.4","0.002"
"20220902","일반도로","도산대로","15","0.021","0.017","0.4","0.002"
"20220902","중앙차로","강남대로","16","0.013","0.027","0.6","0.004"
"20220902","경계","행주","20","0.021","0.015","0.3","0.002"
"20220902","경계","세곡","19","0.023","0.013","0.5","0.003"
"20220902","일반도로","청계천로","19","0.02","0.024","0.5","0.004"
"20220902","고공","관악산","12","0.038","0.005","0.3","0.002"
"20220902","전용차로","정릉로","19","0.017","0.027","0.4","0.003"
"20220902","입체","자연사박물관","10","0.036","0.008","0.3","0.002"
"20220902","입체","서울숲","13","0.024","0.008","0.3","0.002"
"20220902","일반도로","홍릉로","17","0.022","0.016","0.3","0.002"
"20220902","일반도로","종로","19","0.017","0.025","0.5","0.003"
"20220902","일반도로","신촌로","22","0.022","0.019","0.3","0.003"
"20220902","입체","올림픽공원","12","0.028","0.012","0.3","0.002"
"20220902","일반도로","한강대로","24","0.013","0.021","0.4","0.004"
"20220902","고공","북한산","9","0.027","0.004","0.2","0.002"
"20220902","일반도로","시흥대로","20","0.011","0.045","0.6","0.003"
"20220902","중앙차로","동작대로","24","0.017","0.033","0.5","0.003"
"20220902","일반도로","영등포로","19","0.014","0.026","0.5","0.003"
"20220902","고공","남산","11","0.029","0.016","0.3","0.003"
"20220902","중앙차로","공항대로","21","0.02","0.025","0.4","0.002"
"20220901","경계","세곡","20","0.022","0.018","0.6","0.003"
"20220901","일반도로","종로","18","0.018","0.02","0.5","0.003"
"20220901","일반도로","청계천로","22","0.018","0.026","0.5","0.004"
"20220901","일반도로","한강대로","22","0.01","0.027","0.5","0.004"
"20220901","중앙차로","공항대로","26","0.015","0.028","0.4","0.002"
"20220901","일반도로","영등포로","19","0.018","0.028","0.5","0.003"
"20220901","중앙차로","동작대로","25","0.018","0.034","0.6","0.003"
"20220901","입체","올림픽공원","15","0.03","0.014","0.2","0.002"
"20220901","입체","마포아트센터","17","0.027","0.02","0.4","0.002"
"20220901","입체","자연사박물관","11","0.026","0.014","0.3","0.002"
"20220901","입체","서울숲","16","0.02","0.016","0.4","0.002"
"20220901","일반도로","시흥대로","21","0.016","0.038","0.5","0.003"
"20220901","전용차로","강변북로","17","0.014","0.03","0.5","0.002"
"20220901","중앙차로","강남대로","20","0.013","0.029","0.7","0.004"
"20220901","일반도로","도산대로","19","0.019","0.024","0.5","0.002"
"20220901","경계","항동","21","0.026","0.014","0.5","0.004"
"20220901","일반도로","천호대로","20","0.016","0.028","0.4","0.003"
"20220901","고공","남산","16","0.028","0.02","0.4","0.003"
"20220901","고공","북한산","11","0.028","0.003","0.1","0.002"
"20220901","고공","관악산","13","0.043","0.006","0.3","0.002"
"20220901","경계","행주","20","0.019","0.012","0.3","0.002"
"20220901","일반도로","홍릉로","21","0.018","0.022","0.4","0.003"
"20220901","일반도로","화랑로","20","0.015","0.028","0.4","0.003"
"20220901","일반도로","신촌로","28","0.014","0.032","0.6","0.004"
"20220901","전용차로","정릉로","16","0.016","0.028","0.5","0.003"
"20220831","고공","남산","5","0.026","0.014","0.3","0.003"
"20220831","입체","자연사박물관","5","0.024","0.011","0.3","0.002"
"20220831","일반도로","천호대로","11","0.012","0.023","0.3","0.003"
"20220831","입체","마포아트센터","8","0.023","0.016","0.3","0.002"
"20220831","입체","올림픽공원","7","0.022","0.011","0.2","0.002"
"20220831","일반도로","한강대로","12","0.013","0.021","0.4","0.003"
"20220831","고공","북한산","4","0.023","0.003","0.1","0.002"
"20220831","중앙차로","동작대로","15","0.013","0.029","0.5","0.003"
"20220831","일반도로","영등포로","10","0.016","0.022","0.4","0.003"
"20220831","중앙차로","공항대로","16","0.015","0.024","0.4","0.002"
"20220831","고공","관악산","5","0.03","0.007","0.3","0.002"
"20220831","일반도로","시흥대로","13","0.008","0.038","0.5","0.003"
"20220831","전용차로","정릉로","5","0.017","0.022","0.4","0.003"
"20220831","경계","행주","9","0.022","0.009","0.3","0.002"
"20220831","전용차로","강변북로","7","0.017","0.014","0.3","0.002"
"20220831","중앙차로","강남대로","12","0.011","0.026","0.6","0.004"
"20220831","일반도로","청계천로","11","0.018","0.021","0.5","0.004"
"20220831","일반도로","화랑로","12","0.011","0.029","0.4","0.003"
"20220831","경계","항동","10","0.019","0.014","0.4","0.003"
"20220831","경계","세곡","8","0.016","0.016","0.5","0.003"
"20220831","일반도로","종로","8","0.017","0.016","0.4","0.002"
"20220831","일반도로","신촌로","17","0.015","0.022","0.4","0.003"
"20220831","입체","서울숲","7","0.018","0.01","0.3","0.002"
"20220831","일반도로","홍릉로","12","0.016","0.018","0.3","0.003"
"20220831","일반도로","도산대로","9","0.018","0.016","0.4","0.002"
"20220830","일반도로","종로","10","0.011","0.021","0.5","0.002"
"20220830","입체","서울숲","4","0.015","0.011","0.3","0.002"
"20220830","입체","자연사박물관","4","0.025","0.009","0.3","0.002"
"20220830","일반도로","시흥대로","10","0.008","0.037","0.5","0.003"
"20220830","입체","마포아트센터","4","0.021","0.017","0.3","0.002"
"20220830","일반도로","청계천로","11","0.013","0.021","0.5","0.004"
"20220830","중앙차로","공항대로","10","0.012","0.023","0.4","0.002"
"20220830","일반도로","한강대로","10","0.01","0.022","0.4","0.003"
"20220830","입체","올림픽공원","4","0.019","0.015","0.3","0.002"
"20220830","중앙차로","동작대로","11","0.011","0.028","0.5","0.002"
"20220830","일반도로","영등포로","9","0.012","0.023","0.4","0.003"
"20220830","일반도로","홍릉로","9","0.012","0.019","0.3","0.002"
"20220830","중앙차로","강남대로","6","0.011","0.023","0.6","0.004"
"20220830","일반도로","도산대로","7","0.014","0.017","0.3","0.002"
"20220830","일반도로","신촌로","14","0.014","0.018","0.4","0.002"
"20220830","전용차로","강변북로","5","0.015","0.014","0.3","0.002"
"20220830","전용차로","정릉로","6","0.012","0.022","0.4","0.002"
"20220830","경계","항동","6","0.017","0.016","0.4","0.003"
"20220830","고공","남산","4","0.018","0.021","0.3","0.003"
"20220830","고공","북한산","3","0.023","0.005","0.1","0.002"
"20220830","일반도로","천호대로","8","0.011","0.021","0.3","0.003"
"20220830","고공","관악산","4","0.032","0.006","0.3","0.002"
"20220830","경계","행주","7","0.016","0.012","0.3","0.002"
"20220830","일반도로","화랑로","10","0.008","0.027","0.4","0.002"
"20220830","경계","세곡","5","0.014","0.016","0.4","0.003"
"20220829","전용차로","강변북로","10","0.011","0.022","0.3","0.003"
"20220829","일반도로","화랑로","15","0.009","0.028","0.4","0.002"
"20220829","전용차로","정릉로","13","0.01","0.027","0.4","0.002"
"20220829","일반도로","홍릉로","15","0.014","0.019","0.3","0.003"
"20220829","중앙차로","공항대로","17","0.014","0.025","0.4","0.002"
"20220829","일반도로","영등포로","17","0.013","0.025","0.4","0.003"
"20220829","중앙차로","동작대로","18","0.015","0.026","0.4","0.003"
"20220829","일반도로","시흥대로","17","0.01","0.035","0.4","0.003"
"20220829","중앙차로","강남대로","12","0.012","0.023","0.5","0.004"
"20220829","일반도로","도산대로","12","0.017","0.017","0.3","0.002"
"20220829","일반도로","천호대로","14","0.014","0.019","0.3","0.002"
"20220829","일반도로","종로","18","0.013","0.022","0.5","0.002"
"20220829","일반도로","청계천로","16","0.013","0.024","0.5","0.004"
"20220829","일반도로","한강대로","16","0.012","0.023","0.4","0.003"
"20220829","경계","세곡","13","0.017","0.015","0.4","0.003"
"20220829","경계","행주","15","0.013","0.018","0.3","0.002"
"20220829","고공","관악산","9","0.031","0.006","0.2","0.002"
"20220829","고공","북한산","6","0.018","0.006","0.1","0.002"
"20220829","고공","남산","9","0.022","0.021","0.2","0.003"
"20220829","경계","항동","13","0.019","0.015","0.3","0.003"
"20220829","일반도로","신촌로","19","0.016","0.019","0.3","0.002"
"20220829","입체","올림픽공원","10","0.021","0.014","0.2","0.003"
"20220829","입체","마포아트센터","11","0.022","0.018","0.3","0.002"
"20220829","입체","자연사박물관","9","0.021","0.013","0.3","0.002"
"20220829","입체","서울숲","9","0.013","0.013","0.3","0.002"
"20220828","고공","북한산","6","0.029","0.004","0.1","0.002"
"20220828","경계","세곡","15","0.026","0.012","0.4","0.003"
"20220828","일반도로","신촌로","23","0.025","0.017","0.4","0.003"
"20220828","일반도로","천호대로","17","0.019","0.017","0.3","0.002"
"20220828","일반도로","종로","18","0.024","0.015","0.4","0.002"
"20220828","일반도로","홍릉로","16","0.026","0.012","0.3","0.003"
"20220828","전용차로","정릉로","20","0.023","0.019","0.3","0.003"
"20220828","일반도로","도산대로","16","0.027","0.013","0.2","0.003"
"20220828","중앙차로","강남대로","15","0.017","0.023","0.5","0.004"
"20220828","고공","관악산","15","0.04","0.004","0.2","0.002"
"20220828","일반도로","시흥대로","18","0.022","0.03","0.4","0.003"
"20220828","중앙차로","동작대로","20","0.027","0.022","0.4","0.003"
"20220828","경계","행주","19","0.028","0.008","0.3","0.002"
"20220828","일반도로","영등포로","18","0.027","0.017","0.4","0.003"
"20220828","중앙차로","공항대로","21","0.027","0.015","0.3","0.002"
"20220828","일반도로","청계천로","19","0.026","0.016","0.3","0.003"
"20220828","일반도로","한강대로","22","0.018","0.016","0.4","0.003"
"20220828","고공","남산","14","0.036","0.015","0.2","0.003"
"20220828","경계","항동","16","0.034","0.01","0.3","0.004"
"20220828","일반도로","화랑로","16","0.016","0.02","0.4","0.002"
"20220828","전용차로","강변북로","13","0.022","0.018","0.2","0.003"
"20220828","입체","서울숲","17","0.027","0.007","0.3","0.002"
"20220828","입체","자연사박물관","12","0.035","0.009","0.3","0.002"
"20220828","입체","마포아트센터","13","0.039","0.011","0.2","0.002"
"20220828","입체","올림픽공원","13","0.03","0.01","0.2","0.003"
"20220827","경계","행주","19","0.032","0.006","0.3","0.002"
"20220827","중앙차로","강남대로","20","0.026","0.021","0.5","0.003"
"20220827","전용차로","강변북로","20","0.027","0.018","0.2","0.003"
"20220827","전용차로","정릉로","26","0.029","0.02","0.4","0.002"
"20220827","입체","서울숲","20","0.033","0.006","0.2","0.002"
"20220827","일반도로","영등포로","23","0.028","0.016","0.4","0.003"
"20220827","중앙차로","공항대로","27","0.028","0.017","0.3","0.002"
"20220827","일반도로","종로","20","0.034","0.009","0.3","0.002"
"20220827","일반도로","도산대로","21","0.032","0.012","0.2","0.002"
"20220827","입체","자연사박물관","17","0.039","0.007","0.3","0.002"
"20220827","일반도로","신촌로","32","0.024","0.022","0.5","0.003"
"20220827","일반도로","화랑로","21","0.03","0.019","0.4","0.002"
"20220827","일반도로","청계천로","22","0.035","0.011","0.3","0.004"
"20220827","경계","항동","19","0.037","0.007","0.3","0.004"
"20220827","입체","마포아트센터","20","0.043","0.01","0.2","0.002"
"20220827","일반도로","홍릉로","21","0.031","0.013","0.4","0.003"
"20220827","입체","올림픽공원","15","0.045","0.007","0.3","0.003"
"20220827","경계","세곡","21","0.032","0.014","0.4","0.003"
"20220827","중앙차로","동작대로","25","0.034","0.019","0.4","0.002"
"20220827","고공","북한산","12","0.036","0.004","0.1","0.002"
"20220827","고공","관악산","17","0.041","0.005","0.3","0.002"
"20220827","일반도로","한강대로","22","0.021","0.018","0.4","0.003"
"20220827","일반도로","천호대로","23","0.028","0.021","0.4","0.003"
"20220827","일반도로","시흥대로","22","0.032","0.015","0.3","0.003"
"20220827","고공","남산","15","0.041","0.011","0.2","0.003"
"20220826","일반도로","한강대로","37","0.031","0.03","0.5","0.003"
"20220826","일반도로","종로","33","0.048","0.017","0.5","0.002"
"20220826","일반도로","시흥대로","35","0.038","0.035","0.5","0.003"
"20220826","중앙차로","동작대로","31","0.033","0.033","0.6","0.003"
"20220826","중앙차로","공항대로","36","0.044","0.028","0.4","0.002"
"20220826","일반도로","영등포로","36","0.04","0.034","0.5","0.003"
"20220826","일반도로","천호대로","33","0.043","0.027","0.4","0.003"
"20220826","일반도로","도산대로","33","0.045","0.023","0.4","0.002"
"20220826","중앙차로","강남대로","31","0.03","0.031","0.6","0.003"
"20220826","경계","항동","33","0.045","0.015","0.5","0.004"
"20220826","고공","남산","29","0.062","0.02","0.3","0.003"
"20220826","입체","서울숲","29","0.042","0.015","0.4","0.002"
"20220826","입체","자연사박물관","31","0.06","0.011","0.4","0.002"
"20220826","입체","마포아트센터","33","0.064","0.016","0.4","0.002"
"20220826","입체","올림픽공원","29","0.058","0.015","0.4","0.003"
"20220826","일반도로","화랑로","32","0.036","0.031","0.5","0.003"
"20220826","전용차로","강변북로","34","0.03","0.04","0.4","0.003"
"20220826","전용차로","정릉로","35","0.041","0.034","0.5","0.003"
"20220826","일반도로","홍릉로","35","0.045","0.023","0.5","0.003"
"20220826","고공","북한산","24","0.056","0.004","0.2","0.002"
"20220826","고공","관악산","31","0.066","0.007","0.4","0.002"
"20220826","경계","행주","31","0.04","0.016","0.5","0.002"
"20220826","경계","세곡","32","0.041","0.017","0.5","0.003"
"20220826","일반도로","신촌로","47","0.034","0.041","0.7","0.003"
"20220826","일반도로","청계천로","36","0.047","0.026","0.5","0.004"
"20220825","고공","관악산","12","0.032","0.008","0.2","0.002"
"20220825","경계","행주","20","0.015","0.019","0.5","0.002"
"20220825","경계","세곡","20","0.006","0.019","0.5","0.003"
"20220825","입체","서울숲","14","0.011","0.016","0.4","0.002"
"20220825","입체","자연사박물관","14","0.02","0.017","0.4","0.002"
"20220825","입체","마포아트센터","16","0.023","0.02","0.3","0.002"
"20220825","입체","올림픽공원","13","0.012","0.019","0.3","0.003"
"20220825","일반도로","화랑로","22","0.008","0.029","0.4","0.003"
"20220825","전용차로","강변북로","17","0.008","0.028","0.4","0.003"
"20220825","전용차로","정릉로","23","0.009","0.033","0.5","0.003"
"20220825","일반도로","홍릉로","21","0.012","0.023","0.4","0.003"
"20220825","일반도로","신촌로","29","0.011","0.029","0.5","0.003"
"20220825","일반도로","한강대로","22","0.01","0.027","0.5","0.004"
"20220825","일반도로","청계천로","23","0.013","0.025","0.5","0.004"
"20220825","중앙차로","공항대로","23","0.013","0.027","0.4","0.002"
"20220825","일반도로","영등포로","23","0.013","0.028","0.5","0.003"
"20220825","중앙차로","동작대로","27","0.013","0.03","0.4","0.003"
"20220825","일반도로","시흥대로","26","0.012","0.033","0.4","0.003"
"20220825","일반도로","종로","20","0.012","0.021","0.5","0.003"
"20220825","중앙차로","강남대로","20","0.007","0.026","0.6","0.003"
"20220825","일반도로","도산대로","16","0.018","0.019","0.3","0.002"
"20220825","일반도로","천호대로","22","0.01","0.027","0.4","0.003"
"20220825","경계","항동","17","0.014","0.017","0.4","0.003"
"20220825","고공","남산","12","0.022","0.024","0.2","0.003"
"20220825","고공","북한산","12","0.017","0.007","0.2","0.002"
"20220824","입체","마포아트센터","15","0.035","0.014","0.2","0.002"
"20220824","일반도로","청계천로","25","0.021","0.023","0.5","0.004"
"20220824","일반도로","한강대로","27","0.016","0.019","0.4","0.003"
"20220824","입체","자연사박물관","12","0.034","0.01","0.3","0.002"
"20220824","경계","항동","15","0.027","0.013","0.4","0.003"
