"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"202307112300","동대문구","0.0254","0.0236","0.46","0.0028","15","7"
"202307112300","중랑구","0.0148","0.037","0.3","0.0022","9","7"
"202307112300","구로구","0.023","0.0182","0.37","0.0018","12","10"
"202307112300","영등포구","0.0321","0.0196","0.54","0.0026","20","13"
"202307112300","강동구","0.0203","0.0244","0.32","0.0028","13","5"
"202307112300","성동구","0.0192","0.0313","0.39","0.003","16","9"
"202307112300","광진구","0.0166","0.0305","0.24","0.0024","11","5"
"202307112300","서초구","0.0355","0.0147","0.48","0.0026","24","11"
"202307112300","종로구","0.0222","0.028","0.47","0.0025","13","7"
"202307112300","강서구","0.0293","0.0204","0.54","0.0021","19","11"
"202307112300","송파구","0.0262","0.0255","0.46","0.0024","14","10"
"202307112300","관악구","0.0279","0.0206","0.47","0.0028","21","11"
"202307112300","동작구","0.0236","0.023","0.37","0.0023","16","6"
"202307112300","강북구","0.0075","0.0345","0.35","0.0023","15","3"
"202307112300","도봉구","0.0121","0.0372","0.31","0.0023","8","10"
"202307112200","도봉구","0.0136","0.0355","0.35","0.0023","10","7"
"202307112200","강서구","0.0365","0.0192","0.61","0.0023","20","12"
"202307112200","강남구","0.0251","0.0284","0.37","0.0025","12","7"
"202307112200","강동구","0.0184","0.0269","0.52","0.0025","11","5"
"202307112200","서대문구","0.0118","0.0423","0.33","0.0023","9","6"
"202307112200","중구","0.03","0.0256","0.49","0.0025","11","8"
"202307112200","금천구","0.006","0.0416","0.28","0.0026","16","4"
"202307112200","중랑구","0.0119","0.0451","0.25","0.0021","9","4"
"202307112200","동대문구","0.0249","0.0278","0.48","0.0024","14","7"
"202307112200","관악구","0.0392","0.0164","0.61","0.0026","22","13"
"202307112200","성북구","0.0215","0.0303","0.43","0.0025","10","6"
"202307112200","강북구","0.0079","0.0383","0.34","0.0018","13","3"
"202307112200","성동구","0.0217","0.0323","0.42","0.0031","12","8"
"202307112200","송파구","0.0235","0.0348","0.41","0.0023","13","6"
"202307112200","은평구","0.011","0.0309","0.42","0.0026","9","8"
"202307112200","광진구","0.0159","0.0375","0.23","0.0024","10","4"
"202307112200","구로구","0.0281","0.0179","0.42","0.0018","15","11"
"202307112200","동작구","0.0312","0.0177","0.44","0.0023","17","9"
"202307112200","마포구","0.0243","0.032","0.53","0.0028","17","12"
"202307112200","영등포구","0.0372","0.019","0.6","0.0022","21","13"
"202307112200","노원구","0.0169","0.0332","0.38","0.0017","12","6"
"202307112200","종로구","0.0236","0.0308","0.48","0.0027","11","6"
"202307112200","양천구","0.0326","0.0206","0.55","0.0025","19","11"
"202307112200","서초구","0.0313","0.0216","0.47","0.0026","14","7"
"202307112200","용산구","0.0271","0.0305","0.47","0.003","15","9"
"202307112100","성동구","0.0209","0.0355","0.38","0.005","10","7"
"202307112100","강동구","0.0201","0.0313","0.35","0.0026","10","8"
"202307112100","용산구","0.0288","0.0327","0.5","0.0027","14","13"
"202307112100","동작구","0.0384","0.0214","0.48","0.0025","14","7"
"202307112100","금천구","0.0105","0.0384","0.4","0.003","17","6"
"202307112100","강북구","0.009","0.0395","0.34","0.0019","12","4"
"202307112100","강서구","0.0405","0.0201","0.6","0.0025","11","9"
"202307112100","강남구","0.0346","0.025","0.43","0.0025","13","8"
"202307112100","서초구","0.0341","0.0248","0.45","0.0026","12","5"
"202307112100","성북구","0.0184","0.0384","0.42","0.0026","6","6"
"202307112100","구로구","0.0302","0.0202","0.41","0.0018","9","6"
"202307112100","영등포구","0.0435","0.0182","0.63","0.0023","24","14"
"202307112100","마포구","0.0323","0.0283","0.61","0.0027","18","12"
"202307112100","관악구","0.0358","0.024","0.55","0.0026","17","10"
"202307112100","도봉구","0.0115","0.0421","0.32","0.0023","6","4"
"202307112100","동대문구","0.0202","0.0372","0.42","0.0028","12","6"
"202307112100","은평구","0.0125","0.0277","0.41","0.0027","8","8"
"202307112100","광진구","0.0159","0.0389","0.24","0.0025","10","6"
"202307112100","서대문구","0.0115","0.0405","0.31","0.0024","7","4"
"202307112100","송파구","0.032","0.0297","0.5","0.0023","13","5"
"202307112100","중랑구","0.0148","0.043","0.3","0.0016","7","5"
"202307112100","종로구","0.0247","0.0329","0.5","0.0025","13","8"
"202307112100","노원구","0.0152","0.0398","0.37","0.002","9","3"
"202307112100","양천구","0.0341","0.0238","0.52","0.0022","15","7"
"202307112100","중구","0.0323","0.0264","0.47","0.0027","10","9"
"202307112000","동작구","0.0292","0.0331","0.42","0.0021","9","4"
"202307112000","광진구","0.0213","0.0371","0.27","0.0025","9","4"
"202307112000","강동구","0.0202","0.0329","0.36","0.0026","10","5"
"202307112000","구로구","0.0241","0.029","0.37","0.0018","4","1"
"202307112000","중구","0.0287","0.0359","0.44","0.0027","9","9"
"202307112000","관악구","0.0345","0.0287","0.58","0.0023","18","11"
"202307112000","강서구","0.0305","0.0309","0.51","0.0026","9","8"
"202307112000","용산구","0.0286","0.0389","0.49","0.0026","15","10"
"202307112000","종로구","0.0232","0.039","0.47","0.0025","7","5"
"202307112000","강북구","0.01","0.0468","0.32","0.0019","8","3"
"202307112000","금천구","0.0181","0.0367","0.38","0.0031","14","6"
"202307112000","서초구","0.0389","0.0247","0.45","0.0026","9","4"
"202307112000","성동구","0.0216","0.0406","0.35","0.0045","10","7"
"202307112000","동대문구","0.021","0.0401","0.43","0.0028","10","5"
"202307112000","양천구","0.0327","0.0284","0.5","0.0025","9","5"
"202307112000","중랑구","0.0196","0.0436","0.31","0.002","9","5"
"202307112000","노원구","0.0126","0.0456","0.34","0.0017","8","4"
"202307112000","송파구","0.0256","0.0402","0.43","0.0021","11","5"
"202307112000","서대문구","0.0115","0.0493","0.3","0.0023","4","1"
"202307112000","성북구","0.0189","0.0402","0.4","0.0025","6","4"
"202307112000","은평구","0.0116","0.0356","0.39","0.0027","6","7"
"202307112000","마포구","0.026","0.0402","0.53","0.0033","12","7"
"202307112000","영등포구","0.0399","0.0251","0.59","0.0024","22","15"
"202307112000","도봉구","0.0133","0.0396","0.32","0.0022","4","2"
"202307112000","강남구","0.0307","0.033","0.42","0.0027","12","7"
"202307111900","영등포구","0.0297","0.0364","0.48","0.0022","15","10"
"202307111900","서초구","0.0215","0.0411","0.39","0.0026","3","1"
"202307111900","종로구","0.0175","0.0479","0.43","0.0025","7","3"
"202307111900","중랑구","0.0194","0.0485","0.32","0.0024","7","7"
"202307111900","양천구","0.0223","0.0398","0.44","0.0024","5","2"
"202307111900","동작구","0.0161","0.0497","0.33","0.0022","5","4"
"202307111900","도봉구","0.0084","0.0505","0.28","0.0021","3","1"
"202307111900","관악구","0.0244","0.0425","0.51","0.0024","11","8"
"202307111900","강남구","0.0207","0.0448","0.37","0.0027","7","6"
"202307111900","노원구","0.0149","0.0445","0.35","0.0018","8","3"
"202307111900","송파구","0.0228","0.048","0.43","0.0021","12","7"
"202307111900","중구","0.0235","0.0409","0.4","0.0027","6","6"
"202307111900","구로구","0.0172","0.0374","0.32","0.0018","3","1"
"202307111900","서대문구","0.0137","0.048","0.32","0.0023","6","1"
"202307111900","강동구","0.0145","0.0408","0.3","0.0025","7","3"
"202307111900","은평구","0.0128","0.0357","0.4","0.0028","","12"
"202307111900","마포구","0.0181","0.0512","0.42","0.0025","8","2"
"202307111900","광진구","0.0162","0.0462","0.25","0.0026","9","4"
"202307111900","동대문구","0.0154","0.0488","0.36","0.0028","9","4"
"202307111900","강북구","0.0145","0.0499","0.37","0.0024","8","3"
"202307111900","용산구","0.0213","0.0491","0.42","0.0025","10","7"
"202307111900","금천구","0.0164","0.0339","0.48","0.0029","12","5"
"202307111900","성북구","0.0186","0.0409","0.37","0.0025","7","3"
"202307111900","성동구","0.0178","0.0477","0.34","0.0037","8","4"
"202307111900","강서구","0.0264","0.0354","0.47","0.0021","7","2"
"202307111800","양천구","0.0222","0.0409","0.42","0.0023","8","4"
"202307111800","서대문구","0.0087","0.0556","0.25","0.0021","7","1"
"202307111800","중랑구","0.0177","0.0502","0.3","0.0021","7","3"
"202307111800","서초구","0.0226","0.0422","0.35","0.0026","4","1"
"202307111800","동작구","0.0187","0.0488","0.32","0.0024","6","3"
"202307111800","영등포구","0.0226","0.0442","0.41","0.0028","11","5"
"202307111800","은평구","0.0115","0.0407","0.37","0.0028","","8"
"202307111800","성북구","0.0205","0.0386","0.38","0.0025","5","3"
"202307111800","관악구","0.0181","0.049","0.38","0.0024","7","3"
"202307111800","강남구","0.018","0.049","0.32","0.0025","8","5"
"202307111800","도봉구","0.0109","0.0503","0.28","0.0023","3","3"
"202307111800","마포구","0.0166","0.0504","0.38","0.003","8","4"
"202307111800","동대문구","0.0156","0.0469","0.36","0.0025","8","4"
"202307111800","구로구","0.0145","0.0408","0.27","0.0018","3","1"
"202307111800","성동구","0.0141","0.0516","0.33","0.0036","8","4"
"202307111800","강동구","0.0129","0.0436","0.3","0.0022","8","4"
"202307111800","강서구","0.0219","0.0366","0.42","0.0022","3","1"
"202307111800","송파구","0.0179","0.0552","0.36","0.0021","7","5"
"202307111800","강북구","0.007","0.0583","0.29","0.0022","8","4"
"202307111800","종로구","0.0169","0.0463","0.42","0.0025","6","4"
"202307111800","중구","0.0227","0.0407","0.42","0.0026","7","5"
"202307111800","노원구","0.0147","0.044","0.36","0.0018","9","5"
"202307111800","금천구","0.0196","0.0336","0.52","0.0029","8","5"
"202307111800","광진구","0.0116","0.0522","0.21","0.0026","8","3"
"202307111800","용산구","0.0174","0.0538","0.38","0.0028","9","5"
"202307111700","양천구","0.0173","0.0504","0.38","0.0025","8","3"
"202307111700","중랑구","0.0155","0.0516","0.3","0.002","8","4"
"202307111700","성북구","0.0185","0.0406","0.36","0.0026","5","5"
"202307111700","관악구","0.0192","0.0473","0.38","0.0025","8","6"
"202307111700","강북구","0.0059","0.0571","0.28","0.0023","13","5"
"202307111700","성동구","0.0129","0.0542","0.32","0.0034","12","4"
"202307111700","금천구","0.017","0.0351","0.4","0.0027","7","2"
"202307111700","종로구","0.0208","0.0422","0.46","0.0025","6","2"
"202307111700","도봉구","0.0091","0.0544","0.27","0.0023","9","4"
"202307111700","송파구","0.0175","0.0562","0.34","0.0023","8","7"
"202307111700","은평구","0.0082","0.0453","0.36","0.0026","","10"
"202307111700","서대문구","0.008","0.0568","0.25","0.0023","3","2"
"202307111700","광진구","0.0138","0.0501","0.21","0.0024","8","4"
"202307111700","강동구","0.0093","0.0464","0.25","0.0027","14","6"
"202307111700","구로구","0.0113","0.045","0.25","0.0018","3","1"
"202307111700","강남구","0.0187","0.0512","0.29","0.0022","11","6"
"202307111700","동작구","0.0185","0.0486","0.34","0.0023","5","6"
"202307111700","마포구","0.0168","0.0543","0.39","0.0026","10","7"
"202307111700","노원구","0.0155","0.0451","0.34","0.002","9","3"
"202307111700","서초구","0.0197","0.0462","0.33","0.0026","7","2"
"202307111700","용산구","0.0219","0.0533","0.37","0.0025","9","7"
"202307111700","강서구","","","","","",""
"202307111700","중구","0.0306","0.0342","0.49","0.0029","8","6"
"202307111700","동대문구","0.0191","0.0434","0.4","0.0024","10","5"
"202307111700","영등포구","0.0258","0.0449","0.37","0.0022","9","6"
"202307111600","종로구","0.018","0.0476","0.39","0.0024","8","4"
"202307111600","동대문구","0.0173","0.046","0.36","0.0031","11","5"
"202307111600","강북구","0.0077","0.061","0.3","0.0021","12","5"
"202307111600","강서구","","","","","",""
"202307111600","도봉구","0.009","0.0505","0.28","0.0022","9","5"
"202307111600","구로구","0.0126","0.0403","0.26","0.0018","3","1"
"202307111600","성동구","0.0171","0.0481","0.33","0.0034","25","7"
"202307111600","금천구","0.0152","0.0393","0.36","0.0029","8","3"
"202307111600","서초구","0.0232","0.0395","0.35","0.0025","7","1"
"202307111600","은평구","0.0073","0.0496","0.35","0.0027","9","10"
"202307111600","용산구","0.0311","0.0421","0.4","0.003","8","4"
"202307111600","성북구","0.0161","0.047","0.33","0.0025","5","4"
"202307111600","강남구","0.0192","0.0461","0.33","0.003","8","5"
"202307111600","서대문구","0.0083","0.0621","0.23","0.0023","3","2"
"202307111600","중랑구","0.02","0.0452","0.29","0.0024","10","5"
"202307111600","동작구","0.0196","0.041","0.33","0.0023","9","4"
"202307111600","중구","0.0225","0.0449","0.39","0.0026","9","8"
"202307111600","마포구","0.0121","0.0632","0.35","0.003","10","6"
"202307111600","노원구","0.0112","0.0545","0.31","0.0017","10","5"
"202307111600","영등포구","0.0269","0.0399","0.39","0.0026","9","4"
"202307111600","양천구","0.021","0.0402","0.43","0.0025","10","5"
"202307111600","송파구","0.014","0.0549","0.35","0.0024","9","2"
"202307111600","광진구","0.0134","0.0461","0.21","0.0025","8","3"
"202307111600","관악구","0.0167","0.046","0.36","0.0025","9","3"
"202307111600","강동구","0.0099","0.0406","0.29","0.0024","12","5"
"202307111500","은평구","0.0083","0.0439","0.37","0.0027","","12"
"202307111500","서대문구","0.007","0.0584","0.25","0.0023","3","1"
"202307111500","마포구","0.0137","0.0555","0.37","0.0025","8","5"
"202307111500","영등포구","0.0275","0.0375","0.41","0.0024","12","4"
"202307111500","강남구","0.0208","0.0395","0.34","0.0028","12","8"
"202307111500","노원구","0.0097","0.0578","0.3","0.0018","12","8"
"202307111500","중랑구","0.0189","0.046","0.26","0.0023","12","4"
"202307111500","송파구","","","","","","3"
"202307111500","동작구","0.0209","0.0398","0.36","0.0022","13","9"
"202307111500","도봉구","0.0059","0.0591","0.26","0.0023","7","7"
"202307111500","용산구","0.0251","0.041","0.37","0.0031","6","4"
"202307111500","양천구","0.0183","0.0415","0.43","0.0024","14","10"
"202307111500","서초구","0.0268","0.0336","0.37","0.0026","11","1"
"202307111500","중구","0.0225","0.0418","0.38","0.0025","","11"
"202307111500","금천구","0.0162","0.0326","0.42","0.0027","18","12"
"202307111500","강북구","0.0096","0.0596","0.31","0.0022","12","7"
"202307111500","종로구","0.0139","0.0511","0.35","0.0024","9","4"
"202307111500","성동구","0.0186","0.0427","0.28","0.0039","31","6"
"202307111500","강서구","0.0211","0.0418","0.48","0.0026","9","3"
"202307111500","관악구","0.0179","0.0433","0.38","0.0027","14","6"
"202307111500","동대문구","0.0165","0.0443","0.36","0.0028","9","7"
"202307111500","성북구","0.0123","0.0519","0.32","0.0026","9","6"
"202307111500","강동구","0.0142","0.0322","0.33","0.0029","10","7"
"202307111500","광진구","0.0122","0.0433","0.19","0.0026","8","3"
"202307111500","구로구","0.0158","0.0359","0.29","0.0018","3","1"
"202307111400","성동구","0.0151","0.047","0.31","0.0043","18","8"
"202307111400","영등포구","0.0384","0.0274","0.49","0.0025","17","10"
"202307111400","관악구","0.0289","0.0332","0.47","0.0024","16","8"
"202307111400","마포구","0.0189","0.0465","0.42","0.0031","10","8"
"202307111400","중구","0.0283","0.0343","0.44","0.0024","9","7"
"202307111400","송파구","","","","","","7"
"202307111400","종로구","0.0176","0.0439","0.4","0.0025","7","4"
"202307111400","강동구","0.0133","0.0321","0.31","0.0027","5","5"
"202307111400","동대문구","0.0182","0.0401","0.37","0.003","10","4"
"202307111400","노원구","0.0089","0.0537","0.29","0.0018","9","5"
"202307111400","강남구","0.0217","0.0387","0.39","0.0027","11","6"
"202307111400","성북구","0.0175","0.0419","0.39","0.0025","6","1"
"202307111400","서초구","0.0312","0.0308","0.43","0.0026","14","3"
"202307111400","구로구","0.0206","0.0328","0.33","0.0018","6","2"
"202307111400","용산구","0.0312","0.0349","0.43","0.0027","7","4"
"202307111400","중랑구","0.0213","0.04","0.29","0.002","8","4"
