"msrdt_de","msrrgn_cd","msrrgn_nm","msradm","msrste_nm","pm10","o3","no2","co","so2"
"20200703","102","동북권","111277","화랑로","55","0.037","0.028","0.4","0.003"
"20200703","103","서남권","111213","공항대로","47","0.026","0.028","0.5","0.005"
"20200703","102","동북권","111276","강변북로","43","0.029","0.032","0.7","0.003"
"20200703","999","기타","555552","남산","0","0.044","0.023","0.6","0.002"
"20200703","104","동남권","111278","강남대로","42","0.019","0.03","0.7","0.003"
"20200703","104","동남권","111156","천호대로","48","0.024","0.035","0.6","0.004"
"20200703","101","서북권","111202","신촌로","63","0.03","0.03","0.6","0.003"
"20200702","100","도심권","111122","한강대로","60","0.043","0.03","0.6","0.004"
"20200702","999","기타","555554","관악산","50","0.035","0.009","0.5","0.005"
"20200702","104","동남권","111278","강남대로","46","0.026","0.039","0.7","0.003"
"20200702","101","서북권","111202","신촌로","62","0.041","0.04","0.6","0.003"
"20200702","102","동북권","111162","정릉로","52","0.038","0.016","0.5","0.004"
"20200702","100","도심권","111155","종로","54","0.04","0.031","0.6","0.003"
"20200702","999","기타","555550","궁동","66","0.052","0.016","0.5","0.003"
"20200702","999","기타","555553","북한산","46","0.049","0.013","0.6","0.001"
"20200702","999","기타","555556","세곡","49","0.031","0.032","0.7","0.002"
"20200702","103","서남권","111242","동작대로","56","0.039","0.045","0.5","0.004"
"20200702","102","동북권","111276","강변북로","51","0.032","0.046","0.8","0.003"
"20200702","104","동남권","111156","천호대로","46","0.037","0.037","0.6","0.003"
"20200702","100","도심권","111124","청계천로","59","0.04","0.031","0.8","0.004"
"20200702","104","동남권","111263","도산대로","54","0.04","0.028","0.7","0.002"
"20200702","103","서남권","111213","공항대로","59","0.046","0.029","0.5","0.005"
"20200702","108","입체","111143","서울숲","42","0.036","0.018","0.4","0.003"
"20200702","999","기타","555552","남산","0","0.057","0.025","0.6","0.002"
"20200702","102","동북권","111154","홍릉로","48","0.045","0.034","0.5","0.002"
"20200702","999","기타","555555","행주","76","0.038","0.038","0.8","0.004"
"20200702","102","동북권","111277","화랑로","51","0.045","0.028","0.4","0.003"
"20200702","108","입체","111272","올림픽공원","38","0.038","0.014","0.2","0.005"
"20200702","103","서남권","111545","시흥대로","67","0.04","0.05","0.7","0.003"
"20200702","103","서남권","111232","영등포로","58","0.044","0.042","0.7","0.003"
"20200702","108","입체","111192","자연사박물관","51","0.066","0.015","0.5","0.006"
"20200702","108","입체","111200","마포아트센터","52","0.068","0.016","0.2","0.003"
"20200701","103","서남권","111232","영등포로","23","0.019","0.038","0.7","0.003"
"20200701","100","도심권","111122","한강대로","30","0.022","0.027","0.5","0.003"
"20200701","999","기타","555556","세곡","20","0.017","0.03","0.6","0.002"
"20200701","102","동북권","111277","화랑로","24","0.023","0.027","0.4","0.003"
"20200701","100","도심권","111124","청계천로","26","0.019","0.028","0.7","0.004"
"20200701","104","동남권","111278","강남대로","20","0.016","0.03","0.6","0.003"
"20200701","108","입체","111200","마포아트센터","20","0.034","0.017","0.2","0.003"
"20200701","102","동북권","111162","정릉로","20","0.023","0.011","0.3","0.004"
"20200701","999","기타","555550","궁동","20","0.027","0.017","0.3","0.002"
"20200701","101","서북권","111202","신촌로","24","0.019","0.035","0.5","0.003"
"20200701","999","기타","555552","남산","0","0.03","0.025","0.5","0.002"
"20200701","103","서남권","111213","공항대로","28","0.021","0.026","0.4","0.004"
"20200701","103","서남권","111545","시흥대로","26","0.019","0.039","0.5","0.003"
"20200701","103","서남권","111242","동작대로","23","0.025","0.04","0.4","0.004"
"20200701","999","기타","555554","관악산","14","0.023","0.01","0.4","0.006"
"20200701","104","동남권","111263","도산대로","20","0.017","0.031","0.6","0.002"
"20200701","999","기타","555553","북한산","16","0.028","0.011","0.4","0.001"
"20200701","104","동남권","111156","천호대로","21","0.018","0.032","0.4","0.003"
"20200701","102","동북권","111276","강변북로","21","0.018","0.036","0.6","0.003"
"20200701","100","도심권","111155","종로","23","0.024","0.023","0.4","0.003"
"20200701","108","입체","111143","서울숲","16","0.017","0.017","0.3","0.003"
"20200701","102","동북권","111154","홍릉로","20","0.021","0.032","0.4","0.002"
"20200701","108","입체","111272","올림픽공원","17","0.017","0.014","0.1","0.004"
"20200701","999","기타","555555","행주","16","0.017","0.035","0.5","0.003"
"20200701","108","입체","111192","자연사박물관","18","0.031","0.016","0.3","0.006"
"20200630","100","도심권","111124","청계천로","14","0.034","0.013","0.4","0.003"
"20200630","108","입체","111272","올림픽공원","9","0.031","0.008","0.1","0.004"
"20200630","999","기타","555550","궁동","10","0.036","0.008","0.2","0.002"
"20200630","108","입체","111200","마포아트센터","10","0.043","0.009","0.1","0.002"
"20200630","100","도심권","111122","한강대로","11","0.032","0.017","0.4","0.003"
"20200630","100","도심권","111155","종로","12","0.036","0.013","0.3","0.002"
"20200630","999","기타","555552","남산","0","0.037","0.016","0.4","0.002"
"20200630","999","기타","555553","북한산","7","0.042","0.005","0.3","0.001"
"20200630","104","동남권","111278","강남대로","13","0.026","0.026","0.5","0.003"
"20200630","108","입체","111143","서울숲","7","0.029","0.008","0.2","0.003"
"20200630","104","동남권","111263","도산대로","8","0.03","0.014","0.4","0.002"
"20200630","104","동남권","111156","천호대로","14","0.028","0.028","0.5","0.003"
"20200630","999","기타","555554","관악산","4","0.017","0.008","0.4","0.005"
"20200630","101","서북권","111202","신촌로","12","0.027","0.022","0.4","0.002"
"20200630","102","동북권","111154","홍릉로","10","0.033","0.019","0.3","0.002"
"20200630","102","동북권","111162","정릉로","9","0.036","0.007","0.2","0.004"
"20200630","102","동북권","111276","강변북로","6","0.04","0.011","0.4","0.002"
"20200630","999","기타","555555","행주","6","0.035","0.017","0.4","0.002"
"20200630","103","서남권","111213","공항대로","14","0.026","0.018","0.3","0.004"
"20200630","102","동북권","111277","화랑로","11","0.035","0.017","0.3","0.003"
"20200630","108","입체","111192","자연사박물관","9","0.038","0.008","0.2","0.006"
"20200630","103","서남권","111242","동작대로","12","0.03","0.034","0.3","0.003"
"20200630","103","서남권","111545","시흥대로","16","0.026","0.028","0.5","0.003"
"20200630","999","기타","555556","세곡","10","0.021","0.03","0.5","0.002"
"20200630","103","서남권","111232","영등포로","10","0.031","0.022","0.4","0.003"
"20200629","100","도심권","111124","청계천로","41","0.023","0.03","0.9","0.004"
"20200629","102","동북권","111277","화랑로","41","0.032","0.032","0.4","0.003"
"20200629","102","동북권","111162","정릉로","38","0.026","0.015","0.4","0.004"
"20200629","108","입체","111192","자연사박물관","33","0.03","0.019","0.5","0.006"
"20200629","100","도심권","111155","종로","40","0.025","0.032","0.6","0.003"
"20200629","999","기타","555555","행주","45","0.018","0.04","0.7","0.003"
"20200629","999","기타","555552","남산","0","0.037","0.025","0.6","0.002"
"20200629","104","동남권","111263","도산대로","34","0.024","0.028","0.7","0.002"
"20200629","999","기타","555554","관악산","34","0.026","0.009","0.5","0.005"
"20200629","104","동남권","111278","강남대로","34","0.018","0.035","0.7","0.004"
"20200629","104","동남권","111156","천호대로","39","0.026","0.031","0.5","0.003"
"20200629","999","기타","555553","북한산","33","0.031","0.012","0.5","0.001"
"20200629","108","입체","111272","올림픽공원","35","0.025","0.016","0.2","0.004"
"20200629","999","기타","555550","궁동","41","0.032","0.018","0.4","0.002"
"20200629","103","서남권","111213","공항대로","39","0.022","0.029","0.5","0.004"
"20200629","103","서남권","111545","시흥대로","48","0.013","0.057","0.8","0.004"
"20200629","101","서북권","111202","신촌로","41","0.029","0.027","0.6","0.003"
"20200629","103","서남권","111242","동작대로","36","0.024","0.05","0.5","0.004"
"20200629","100","도심권","111122","한강대로","45","0.025","0.028","0.6","0.004"
"20200629","102","동북권","111154","홍릉로","37","0.028","0.029","0.5","0.001"
"20200629","103","서남권","111232","영등포로","39","0.025","0.039","0.6","0.003"
"20200629","108","입체","111200","마포아트센터","36","0.04","0.019","0.2","0.003"
"20200629","999","기타","555556","세곡","37","0.025","0.028","0.6","0.002"
"20200629","102","동북권","111276","강변북로","33","0.028","0.03","0.7","0.003"
"20200629","108","입체","111143","서울숲","32","0.023","0.019","0.4","0.004"
"20200628","101","서북권","111202","신촌로","35","0.031","0.027","0.5","0.003"
"20200628","100","도심권","111155","종로","32","0.047","0.009","0.3","0.003"
"20200628","999","기타","555552","남산","0","0.046","0.013","0.5","0.002"
"20200628","102","동북권","111162","정릉로","32","0.039","0.01","0.4","0.004"
"20200628","100","도심권","111124","청계천로","34","0.043","0.01","0.4","0.003"
"20200628","104","동남권","111278","강남대로","27","0.037","0.023","0.5","0.003"
"20200628","103","서남권","111213","공항대로","29","0.034","0.013","0.4","0.004"
"20200628","102","동북권","111154","홍릉로","31","0.042","0.019","0.4","0.001"
"20200628","102","동북권","111276","강변북로","28","0.038","0.029","0.7","0.003"
"20200628","102","동북권","111277","화랑로","32","0.044","0.017","0.3","0.003"
"20200628","108","입체","111192","자연사박물관","26","0.046","0.007","0.3","0.006"
"20200628","999","기타","555555","행주","27","0.032","0.024","0.5","0.004"
"20200628","999","기타","555553","북한산","28","0.039","0.005","0.5","0.001"
"20200628","100","도심권","111122","한강대로","31","0.038","0.014","0.5","0.003"
"20200628","108","입체","111272","올림픽공원","29","0.037","0.007","0.1","0.004"
"20200628","999","기타","555550","궁동","32","0.04","0.009","0.3","0.002"
"20200628","104","동남권","111156","천호대로","34","0.045","0.02","0.5","0.003"
"20200628","103","서남권","111545","시흥대로","32","0.042","0.017","0.4","0.003"
"20200628","104","동남권","111263","도산대로","28","0.037","0.016","0.5","0.002"
"20200628","108","입체","111200","마포아트센터","27","0.052","0.008","0.2","0.003"
"20200628","108","입체","111143","서울숲","30","0.033","0.009","0.3","0.003"
"20200628","103","서남권","111242","동작대로","31","0.043","0.028","0.4","0.003"
"20200628","103","서남권","111232","영등포로","30","0.038","0.024","0.5","0.003"
"20200628","999","기타","555556","세곡","32","0.032","0.026","0.6","0.002"
"20200628","999","기타","555554","관악산","31","0.026","0.009","0.5","0.005"
"20200627","999","기타","555554","관악산","26","0.042","0.01","0.5","0.006"
"20200627","101","서북권","111202","신촌로","28","0.028","0.04","0.6","0.004"
"20200627","108","입체","111143","서울숲","24","0.03","0.018","0.3","0.003"
"20200627","103","서남권","111545","시흥대로","29","0.033","0.036","0.6","0.004"
"20200627","108","입체","111200","마포아트센터","24","0.05","0.017","0.2","0.004"
"20200627","103","서남권","111242","동작대로","32","0.036","0.048","0.5","0.004"
"20200627","100","도심권","111155","종로","31","0.041","0.021","0.4","0.003"
"20200627","100","도심권","111122","한강대로","30","0.033","0.028","0.6","0.004"
"20200627","999","기타","555552","남산","0","0.044","0.026","0.6","0.003"
"20200627","103","서남권","111232","영등포로","25","0.029","0.042","0.6","0.004"
"20200627","100","도심권","111124","청계천로","29","0.037","0.023","0.5","0.004"
"20200627","104","동남권","111263","도산대로","27","0.032","0.03","0.6","0.003"
"20200627","103","서남권","111213","공항대로","28","0.03","0.024","0.4","0.006"
"20200627","999","기타","555555","행주","28","0.026","0.033","0.6","0.005"
"20200627","102","동북권","111277","화랑로","33","0.038","0.027","0.3","0.003"
"20200627","102","동북권","111162","정릉로","31","0.034","0.016","0.4","0.004"
"20200627","999","기타","555550","궁동","25","0.034","0.019","0.4","0.003"
"20200627","999","기타","555553","북한산","24","0.045","0.009","0.4","0.002"
"20200627","104","동남권","111156","천호대로","32","0.04","0.033","0.5","0.004"
"20200627","104","동남권","111278","강남대로","27","0.031","0.033","0.6","0.004"
"20200627","108","입체","111272","올림픽공원","26","0.035","0.015","0.2","0.004"
